OF071822,Cage 1,3524925,Batch 1,Phase 1,1,8:59:20 AM,300,Open Field Zones.szm,Periphery,138.74,124.36,108.66,120.47,71,72,49,34,6.28,6.28,6.28,6.28,492.69,437.66,379.85,430.11,205.74,190.18,174.63,191.77,143.83,134.3,123.51,133.67,580,514,441,512,555,489,416,488,37.08,35.94,34.7,35.84,21,20,19,20,101.66,88.43,73.96,84.63,88,88,65,51,21.29,21.26,12.83,13.38,30.15,19.01,22.33,26.35,2,2,2,2,1.95,1.95,2.59,1.95,12,12,11,11,25,25,25,24,166,132,116,148,8,8,8,8,11,11,11,11,1.94,1.94,1.94,1.94,0,0,0,0,1,1,1,1,10.86,10.5,10.6,10.58,26.49,22.66,20.98,23.06,15.32,20.39,14.16,17.5
OF071822,Cage 1,3524925,Batch 1,Phase 1,1,8:59:20 AM,300,Open Field Zones.szm,Corner,108.05,99.53,94.31,104.12,23,37,40,19,0,0,0,0,129.42,92.97,63.95,95.9,35.56,22.54,10.8,19.69,32.07,25.08,20.64,24.45,316,259,213,277,291,239,196,252,45.28,44.04,44.04,45.28,25,24,24,25,62.77,55.49,50.27,58.84,47,56,59,43,6.42,8.13,7.29,4.58,,,,,1,1,1,1,5.78,3.94,3.64,5.78,10,8,7,10,25,20,17,25,87,63,39,69,13,13,13,13,20,20,20,20,6.11,6.11,6.11,6.11,0,0,0,1,1,0,0,0,8.21,7.49,6.07,7.25,21.01,21.57,22.26,22.24,11.15,7.15,5.42,6.73
OF071822,Cage 1,3524925,Batch 1,Phase 1,1,8:59:20 AM,300,Open Field Zones.szm,Center,83.42,76.11,66.95,75.31,28,35,31,17,12.09,12.09,12.09,12.09,251.47,228.11,202.09,230.92,39.05,36.51,32.7,37.78,50.17,46.36,41.28,47.63,329,303,259,297,321,299,255,289,25.05,25.05,23.91,23.91,15,15,14,14,58.38,51.06,43.05,51.41,42,49,44,31,10.77,10.17,8.23,8,41.07,16.2,18,47.8,2,3,3,2,0.8,0.41,0.41,0.8,4,2,2,4,8,4,4,8,84,59,55,83,2,2,2,2,3,3,3,3,0.86,0.86,0.86,0.86,0,0,0,0,0,0,1,0,11.44,11.58,11.82,11.41,23.94,24.46,24.15,23.48,22.18,16.7,20.83,20.78
OF071822,Cage 1,3524925,Batch 1,Phase 1,2,9:04:20 AM,300,Open Field Zones.szm,Periphery,79.1,73.9,62.44,68.44,44,51,36,27,6.28,6.28,6.28,6.28,232.71,194.25,146.7,183.96,46.04,39.37,33.02,37.15,73.03,64.14,49.21,57.15,347,301,240,295,331,285,225,279,20.72,20.72,20.72,20.72,13,13,13,13,58.38,53.18,41.72,47.72,57,64,49,40,9.82,9.17,6.97,6.35,69.49,51.74,78.81,64.05,0,0,0,0,2.36,2.36,2.31,2.36,7,7,7,7,16,16,15,16,80,62,41,74,10,10,10,10,20,20,20,20,5.56,5.56,5.56,5.56,0,0,0,0,1,1,1,1,11.15,10.21,10.15,10.34,27.09,22.63,23.84,23.84,17.44,15.82,9.47,15.36
OF071822,Cage 1,3524925,Batch 1,Phase 1,2,9:04:20 AM,300,Open Field Zones.szm,Corner,49.11,43.47,40.65,46,24,25,18,14,0,0,0,0,71.77,46.9,33.18,52.32,11.75,5.4,4.13,7.94,19.37,11.43,7.62,14.29,171,131,104,132,164,125,98,125,13.67,13.67,13.67,13.67,10,10,10,10,35.44,29.8,26.97,32.33,34,34,26,24,4.8,5.44,4.67,4.89,,,,,0,0,0,0,2.08,2.81,2.81,2.08,3,3,3,3,7,6,6,7,27,19,13,21,9,9,9,9,17,17,17,17,5.78,5.78,5.78,5.78,0,0,0,0,0,0,0,1,7.17,6.01,5.18,5.27,16.53,11.96,10.68,10.68,8.17,7.56,6.44,7.05
OF071822,Cage 1,3524925,Batch 1,Phase 1,2,9:04:20 AM,300,Open Field Zones.szm,Center,188.95,182.63,180.25,185.24,20,27,26,16,12.09,12.09,12.09,12.09,276.76,247.47,222.73,247.49,44.13,42.86,37.47,41.28,63.82,56.83,51.75,59.69,509,474,450,492,446,413,389,429,75.17,75.17,75.17,75.17,40,40,40,40,113.78,107.46,105.08,110.07,61,66,65,57,15.7,13.26,13.51,14.58,49.37,50.94,45.02,41.38,3,2,1,1,16.58,15.66,15.66,16.58,24,23,23,24,63,61,61,63,244,228,216,240,7,8,8,7,9,9,9,9,1.09,0.77,0.77,1.09,0,0,0,0,0,0,0,0,8.82,8.44,8.17,8.18,26.13,28.1,28.07,28.1,7.6,7.32,7.16,7.4
OF071822,Cage 1,3524925,Batch 1,Phase 1,3,9:09:20 AM,300,Open Field Zones.szm,Periphery,88.99,68.86,55.61,76.1,43,47,47,22,6.28,6.28,6.28,6.28,243.19,210.7,161.35,196.96,70.49,67.95,58.42,69.22,45.4,35.56,27.94,31.75,339,284,221,289,324,272,211,274,22.25,14.53,14.53,20.11,14,10,10,13,66.74,54.33,41.08,55.99,57,56,54,35,14.45,12.32,9.58,7.36,53.39,52.18,80.04,72.48,1,0,0,1,3.11,2.33,1.99,3.11,7,6,5,7,15,12,10,15,76,64,44,72,10,10,10,10,16,16,16,16,2.53,2.53,2.53,2.53,1,1,1,1,0,0,0,0,9.46,9.57,9.79,9.29,22.42,23.47,23.5,18.43,16.57,17.48,14.9,13.5
OF071822,Cage 1,3524925,Batch 1,Phase 1,3,9:09:20 AM,300,Open Field Zones.szm,Corner,26.95,21.66,19.39,23.67,17,11,15,7,0,0,0,0,53.34,32.98,29.24,37.96,20.32,12.07,9.53,10.8,8.89,3.81,3.81,6.35,108,75,61,88,108,75,61,88,6.44,6.44,6.44,6.44,4,4,4,4,20.52,15.22,12.95,17.23,22,16,20,12,3.74,3.02,3.92,2.09,88.49,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,4,17,7,7,7,7,13,13,13,13,3.72,3.72,3.72,3.72,0,0,0,0,0,0,0,0,6.45,8.9,9.48,6.51,11.93,24.03,24.03,13.21,11.93,5.01,8.04,6.59
OF071822,Cage 1,3524925,Batch 1,Phase 1,3,9:09:20 AM,300,Open Field Zones.szm,Center,218.36,209.48,191.62,199.75,34,36,28,17,12.09,12.09,12.09,12.09,383.73,352.47,323.72,359.32,58.1,56.83,56.83,56.83,119.38,115.57,105.73,116.84,571,520,483,529,525,475,440,486,87.91,87.91,80.19,82.33,50,50,46,47,130.46,121.58,111.44,117.42,81,80,70,62,18,16.11,13.15,12.98,47.25,71.58,75.87,63.81,7,7,4,4,8.62,7.9,7.9,7.9,21,21,19,19,46,45,43,43,188,170,161,179,12,12,12,12,22,22,22,22,3.66,3.66,3.66,3.66,1,1,1,1,2,2,2,2,8.43,8.48,8.16,8.49,19.47,21.35,21.35,19.47,11.14,13.03,8.54,9.93
OF071822,Cage 1,3524925,Batch 1,Phase 1,4,9:14:20 AM,300,Open Field Zones.szm,Periphery,74.77,62.53,56.08,64.73,40,36,35,23,6.28,6.28,6.28,6.28,239.66,185.67,152.4,199.59,70.8,63.82,59.37,67.63,44.77,39.37,34.29,38.1,311,245,203,261,303,238,197,253,16.69,15.47,15.47,15.47,11,10,10,10,58.08,47.06,40.61,49.26,49,43,42,31,9.98,11.16,7.7,5.89,86.96,91.69,82.64,76.3,1,0,1,1,2.09,2.09,1.8,2.09,3,2,2,3,8,7,6,8,51,41,31,47,11,11,11,11,15,15,15,15,3.33,3.33,3.33,3.33,1,0,0,1,0,0,0,0,12.36,10.92,10.87,11.22,29.14,31.4,32.52,30.58,18.7,15.85,13.1,12.43
OF071822,Cage 1,3524925,Batch 1,Phase 1,4,9:14:20 AM,300,Open Field Zones.szm,Corner,23.33,20.66,19.03,20.94,15,14,13,11,0,0,0,0,61.48,44.32,28.42,39.37,10.16,7.3,2.86,4.45,12.07,8.26,6.99,8.26,109,84,64,84,106,82,62,82,3.55,3.55,3.55,3.55,3,3,3,3,19.78,17.11,15.49,17.39,18,17,16,14,3.75,2.98,2.45,1.8,,,,,0,0,0,0,0.41,0.41,0.41,0.41,3,2,2,2,3,2,2,2,10,5,4,9,6,6,6,6,9,9,9,9,0.41,0.41,0.41,0.41,0,0,0,0,0,0,0,0,9.44,6.68,5.55,5.87,16.31,15.28,15.08,15.08,13.56,10.69,4.15,4.7
OF071822,Cage 1,3524925,Batch 1,Phase 1,4,9:14:20 AM,300,Open Field Zones.szm,Center,220.92,216.81,206.2,214.2,26,23,27,15,12.09,12.09,12.09,12.09,289.25,270.99,232.9,258.72,55.25,53.66,51.12,52.71,63.82,62.55,58.42,63.82,459,428,379,426,424,393,347,391,113.97,113.97,112.75,113.97,50,50,49,50,106.95,102.84,93.45,100.23,77,74,76,66,13.83,10.52,10.98,10.5,30.52,30.35,39.64,33.27,4,1,1,2,7.49,7.49,7.31,7.49,15,15,14,15,35,35,32,35,119,109,83,112,10,10,10,10,12,12,12,12,0.5,0.5,0.5,0.5,5,5,4,4,0,0,0,0,8.47,8.22,8.46,8.45,27.59,27.59,30.78,26.55,8.47,7.87,7.16,8
OF071822,Cage 2,3524230,Batch 1,Phase 1,1,8:59:58 AM,300,Open Field Zones.szm,Periphery,166.86,148.21,127.63,148.83,75,88,90,51,11.89,12.08,12.08,12.08,571.82,478.63,397.76,489.35,194.31,173.04,151.13,173.04,179.71,161.93,138.11,167.32,913,831,709,836,867,783,666,792,31.8,28.55,24.14,28.67,23,21,18,21,135.06,119.66,103.49,120.16,97,107,107,72,23.25,18.26,18.68,16.27,31.26,30.59,33.41,34.32,1,0,0,0,5.14,5.47,5.22,4.97,19,20,18,18,46,48,43,44,309,264,206,282,11,11,11,11,16,16,16,16,5.02,5.02,5.02,5.02,1,1,1,1,3,3,3,3,10.28,10.06,10.03,9.98,21.2,22.2,22.57,22.22,13.35,14.41,18.08,14.24
OF071822,Cage 2,3524230,Batch 1,Phase 1,1,8:59:58 AM,300,Open Field Zones.szm,Corner,122.25,109.28,94.73,106.64,69,60,52,38,16.27,16.27,16.27,16.27,226.59,155.54,100.23,145.71,54.61,39.05,25.4,34.29,59.06,35.24,23.5,31.12,506,397,307,391,470,364,274,357,33.59,33.59,31.75,31.75,23,23,22,22,88.65,75.69,62.99,74.89,92,82,72,60,12.97,12.23,11.06,8.31,151.75,239.86,,118.47,0,0,0,0,6.12,6.67,7.49,6.09,11,10,10,10,36,33,33,34,113,88,76,99,11,11,11,11,19,19,19,19,4.61,4.61,4.61,4.61,0,0,0,0,0,0,0,0,7.06,6.48,6.21,6.52,16.96,12.99,17.35,16.96,8.74,7.17,5.68,7.62
OF071822,Cage 2,3524230,Batch 1,Phase 1,1,8:59:58 AM,300,Open Field Zones.szm,Center,50.89,42.52,38.41,44.39,30,27,22,15,0,0,0,0,196.61,177.38,139.5,174.48,58.1,51.75,44.13,56.52,33.02,33.02,26.99,31.75,315,275,238,270,308,268,231,263,15.72,11.31,9.91,13.03,8,5,4,6,35.17,31.2,28.5,31.36,37,32,26,22,7.88,6.92,6.09,5.66,33.61,17.72,17.85,34.39,2,2,2,2,0.92,0.92,0.92,0.92,3,3,3,3,7,7,7,7,105,100,94,101,2,2,2,2,1,1,1,1,0.25,0.25,0.25,0.25,0,1,1,0,0,0,0,0,13.79,14.62,13.85,14.03,28.66,28.66,28.66,28.66,22.06,25.66,21.14,16.55
OF071822,Cage 2,3524230,Batch 1,Phase 1,2,9:04:58 AM,300,Open Field Zones.szm,Periphery,133.48,113.45,93.39,111.31,99,99,81,59,11.89,12.08,12.08,12.08,466.07,389.54,310.22,376.72,123.83,116.84,96.84,104.46,135.26,116.84,97.79,119.38,671,563,440,541,653,551,432,528,23.86,22.38,22.38,23.63,15,14,14,15,109.62,91.07,71.01,87.69,115,113,95,75,19.86,18.05,16.32,14.3,31.07,41.74,43.81,34.22,1,0,0,0,5.08,3.59,3.22,4.41,10,8,5,7,18,12,8,13,105,69,50,81,20,20,19,19,45,45,44,44,12.83,12.83,12.83,12.83,0,0,1,0,2,1,1,1,9.79,9.53,10.42,9.59,26.81,20.66,19.21,19.45,13.03,12.36,13.41,17.06
OF071822,Cage 2,3524230,Batch 1,Phase 1,2,9:04:58 AM,300,Open Field Zones.szm,Corner,76.04,66.43,55.99,64.55,51,42,33,25,16.27,16.27,16.27,16.27,115.61,77.86,36.53,61.5,7.62,2.54,1.27,2.54,34.29,20.32,6.67,16.19,307,244,165,222,278,216,142,196,19.11,19.11,19.11,19.11,11,11,11,11,56.93,47.32,36.88,45.44,62,53,43,36,7.8,8.83,8.32,6.53,,,,,0,1,0,0,6.08,6.44,4.84,6.02,9,8,9,8,29,28,23,26,83,62,37,62,15,15,15,15,23,23,23,23,6.52,6.44,6.44,6.52,0,0,0,0,0,0,0,0,8.31,7.48,5.52,5.74,18.77,16.77,10.24,15.63,10.05,9.03,8.15,7.29
OF071822,Cage 2,3524230,Batch 1,Phase 1,2,9:04:58 AM,300,Open Field Zones.szm,Center,132.67,120.13,110.54,122.63,57,58,66,39,0,0,0,0,630.54,580.84,545.64,601.31,175.9,160.97,155.26,170.5,138.43,132.08,127.32,133.67,786,699,636,735,752,670,614,705,14.95,14.95,13.47,13.7,10,10,9,9,117.72,105.17,97.07,108.92,67,68,75,48,20.13,21.59,20.84,18.42,42.87,43.26,46.01,43.48,5,4,3,4,4.45,4.28,2.6,3.28,13,11,9,12,34,29,22,30,302,263,217,268,4,4,4,4,4,4,4,4,0.41,0.41,0.41,0.41,1,1,1,1,2,2,2,2,12.78,13.63,13.83,12.78,23.05,27.66,29.61,23.93,20.53,18.71,14.72,15.47
OF071822,Cage 2,3524230,Batch 1,Phase 1,3,9:09:58 AM,300,Open Field Zones.szm,Periphery,137.39,112.91,98.74,116.77,90,79,74,43,11.89,12.08,12.08,12.08,414.15,337.66,255.5,333.22,76.52,60.96,44.45,64.45,133.67,115.57,102.87,119.06,683,559,442,556,656,536,423,529,27.38,23.17,23.17,24.19,18,15,15,16,110.02,89.74,75.57,92.58,107,93,87,58,19.74,17.72,16.94,11.76,23.81,24.41,22.08,30.35,1,0,0,1,4.74,3.52,2.72,4.74,13,11,10,13,27,23,19,27,187,152,112,177,22,21,21,21,38,36,36,36,8.47,8.17,8.17,8.17,0,0,1,1,0,0,0,0,9.81,9.78,10.22,9.46,26,26,25.02,27.62,13.13,13.74,10.87,10.76
OF071822,Cage 2,3524230,Batch 1,Phase 1,3,9:09:58 AM,300,Open Field Zones.szm,Corner,87.97,79.56,67.7,77.75,52,37,41,24,16.27,16.27,16.27,16.27,123.88,70.97,35.84,60.12,26.99,14.29,5.08,6.67,19.37,12.7,3.81,6.35,304,240,166,231,279,215,146,207,33.49,33.49,32.47,32.47,19,19,18,18,54.48,46.07,35.23,45.28,70,54,55,41,12.55,7.58,8.25,5.75,82.96,,,,1,0,0,0,5.2,5.2,4.31,4.59,9,9,6,8,25,25,20,24,66,50,32,51,11,11,11,11,20,20,20,20,6.98,6.98,6.98,6.98,0,0,0,0,0,0,0,0,7.87,6.37,5.61,5.41,16.4,16.4,10.61,10.96,11.01,6.04,7.73,9.09
OF071822,Cage 2,3524230,Batch 1,Phase 1,3,9:09:58 AM,300,Open Field Zones.szm,Center,115.25,107.53,94.9,104.94,38,43,50,26,0,0,0,0,429.34,391.02,349.66,397.13,125.41,120.02,113.67,122.87,87.95,80.33,71.12,81.92,604,539,466,552,597,533,464,546,32.28,32.28,29.09,32.28,17,17,15,17,82.97,75.25,65.81,72.65,55,60,64,43,13.39,13.46,12.52,10.1,60.47,47.89,49.29,56.38,2,2,3,3,0.38,0.36,0.19,0.36,5,4,1,4,7,6,2,6,212,204,169,196,9,9,8,9,10,10,8,10,0.91,0.91,0.61,0.91,1,1,1,1,0,0,1,1,12.74,12.66,12.21,13.08,24.75,35.3,25.8,38.5,18.73,19.7,9.93,14.9
OF071822,Cage 2,3524230,Batch 1,Phase 1,4,9:14:58 AM,300,Open Field Zones.szm,Periphery,137.59,115.03,97.84,116.06,99,102,85,54,11.89,12.08,12.08,12.08,425.11,341.36,275.74,329.1,106.05,90.49,79.06,82.23,141.29,124.14,106.68,126.37,702,576,454,567,651,530,431,522,31.16,28.56,26.41,27.55,20,18,16,17,106.43,86.47,71.44,88.51,116,114,96,70,21.35,19.98,18.67,14.89,33.45,19.21,17.18,14.14,0,0,0,0,5.41,5.78,2.99,4.84,21,16,9,18,51,46,23,45,195,149,96,154,18,18,17,17,34,34,33,33,11.34,11.34,11.28,11.28,0,0,0,0,0,0,0,0,10.5,10.41,10.57,10.32,23.75,18.5,19.19,23.75,10.25,13.05,17.25,16.22
OF071822,Cage 2,3524230,Batch 1,Phase 1,4,9:14:58 AM,300,Open Field Zones.szm,Corner,91.17,78.66,71.33,79.42,53,38,38,23,16.27,16.27,16.27,16.27,106.95,77.13,42.67,60.59,9.84,6.67,5.4,5.4,32.07,20.64,6.35,10.16,299,223,159,227,271,200,145,203,35.58,33.02,32.83,34.44,23,21,21,22,55.59,45.64,38.5,44.98,74,56,54,44,9.68,8.13,7.83,3.73,,,,,1,0,0,0,5.08,5.47,3.66,5.03,12,10,7,10,28,23,14,24,70,54,22,51,17,17,17,17,44,44,44,44,10.7,10.45,10.45,10.7,0,0,0,0,0,0,0,0,7.19,5.9,5.04,5.63,14.97,13.71,11.11,13.71,8.59,8.99,4.46,10.76
OF071822,Cage 2,3524230,Batch 1,Phase 1,4,9:14:58 AM,300,Open Field Zones.szm,Center,115.32,106.31,91.08,103.83,56,65,60,37,0,0,0,0,471.31,429.86,380.57,447.75,203.52,193.68,179.39,200.66,76.84,70.8,67.95,72.39,647,589,506,605,625,573,493,586,38.25,36.09,33.5,35.69,19,17,15,17,77.07,70.22,57.58,68.14,74,80,73,54,12.84,13.34,10.72,10.22,53.85,51.08,50.37,54.84,0,0,1,1,3.55,3.23,2.41,2.92,10,8,6,8,22,16,13,19,231,186,134,195,6,6,6,6,12,12,12,12,3.03,3.03,3.03,3.03,1,1,0,0,1,1,0,1,13.78,14.92,15.8,14.48,24.41,24.85,27.8,25.67,19.5,19.54,27.98,23.96
OF071822,Cage 3,3524256,Batch 1,Phase 1,1,9:00:24 AM,300,Open Field Zones.szm,Periphery,185.83,163.28,142.31,162.08,100,103,102,54,0,0,0,0,471.44,397.66,332.05,408.11,133.35,117.16,104.46,118.11,155.58,136.21,120.65,149.23,1061,913,758,916,1002,862,722,867,38.53,34.81,33.14,35.95,25,22,21,23,147.3,128.47,109.17,126.13,124,125,123,77,22.31,22.7,22.22,16,34.63,39.01,36.83,30.02,2,2,2,1,7.91,6.64,5.45,5.94,30,26,17,24,59,51,36,49,524,425,319,437,11,11,11,11,18,18,18,18,6.05,6.05,6.05,6.05,1,1,1,1,1,1,1,1,10.21,10.37,10.78,10.84,20.73,23.95,24.8,22.26,14.65,15.83,14.34,16.28
OF071822,Cage 3,3524256,Batch 1,Phase 1,1,9:00:24 AM,300,Open Field Zones.szm,Corner,107.55,97.52,79.16,94.4,84,63,58,37,3.25,3.25,3.25,3.25,180.61,140.65,92.48,125.28,26.04,22.23,15.24,20.32,53.66,39.37,25.4,29.21,502,394,286,390,470,368,274,361,30.61,30.61,26.89,29.47,18,18,15,17,76.94,66.91,52.27,64.94,101,77,70,54,12.71,12.17,11.64,10.75,112.93,,,,2,0,0,1,4.97,4.27,2.14,4.31,16,15,7,15,32,26,12,29,100,84,40,83,17,17,17,17,29,29,29,29,6.94,6.94,6.94,6.94,0,0,0,0,0,0,0,0,8.13,8.2,6.83,7.06,18.38,18.59,14.27,17.61,10.68,10.56,6.88,7.83
OF071822,Cage 3,3524256,Batch 1,Phase 1,1,9:00:24 AM,300,Open Field Zones.szm,Center,52.03,39.2,35.02,42.86,42,41,43,21,0.5,0.5,0.5,0.5,227.59,195.8,170.2,198.3,66.99,58.1,48.9,57.79,71.12,68.58,63.18,65.72,468,384,332,409,446,365,323,392,5.33,3.66,3.66,3.66,4,3,3,3,46.7,35.55,31.36,39.2,45,43,44,23,8.07,6.62,6.71,5.35,19.88,20.48,27.56,38.72,0,0,0,0,1.91,1.91,1.19,1.5,11,7,5,9,22,19,9,17,230,171,142,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.22,14.6,15.17,15.18,28.96,28.96,28.96,28.96,20.25,19.68,18.37,15.31
OF071822,Cage 3,3524256,Batch 1,Phase 1,2,9:05:24 AM,300,Open Field Zones.szm,Periphery,169.11,146.22,122.07,142.84,100,110,101,45,0,0,0,0,334.34,281.71,229.46,280.99,79.06,71.76,60.96,73.34,80.01,75.57,68.9,74.3,815,678,527,678,768,650,502,640,26.45,24.72,21.98,23.86,16,15,13,14,142.66,121.5,100.09,118.98,114,123,111,58,20.67,20.85,18.99,13.48,50.2,16.08,19.15,22.76,0,0,0,0,6.55,4.33,4.16,4.91,19,15,13,18,47,28,25,38,337,243,182,288,9,9,9,9,14,14,14,14,3.25,3.25,3.25,3.25,0,0,1,1,0,0,0,0,10.01,9.9,8.77,9.02,25.02,27.66,25.02,25.02,14.23,13.81,9.81,9.82
OF071822,Cage 3,3524256,Batch 1,Phase 1,2,9:05:24 AM,300,Open Field Zones.szm,Corner,112.02,99.79,81.41,99.2,48,55,50,19,3.25,3.25,3.25,3.25,82.6,55.14,30.4,51.87,8.89,4.45,1.59,2.86,15.88,12.07,8.89,12.07,421,330,232,333,371,292,211,291,34.89,32.16,30.43,33.02,19,17,16,18,77.13,67.63,50.99,66.19,67,72,66,37,12.31,12.32,9.26,6.99,85.92,97.25,,,0,0,0,0,7.75,7.03,2.35,7.39,20,15,10,16,50,38,21,42,156,112,63,122,16,16,16,16,20,20,20,20,6.7,6.7,6.7,6.7,0,0,0,0,0,0,0,0,7.1,6.17,5.49,5.92,23.38,17.36,13.51,14.62,6.71,7.22,3.3,2.13
OF071822,Cage 3,3524256,Batch 1,Phase 1,2,9:05:24 AM,300,Open Field Zones.szm,Center,68.14,53.99,49.47,56.91,67,56,49,29,0.5,0.5,0.5,0.5,289.64,258.79,230.9,260.47,89.85,83.5,79.06,83.5,52.07,49.21,47.94,49.21,558,471,401,482,546,462,394,473,5.95,5.95,5.95,5.95,4,4,4,4,62.19,48.04,43.52,50.96,71,60,52,33,11.79,9.18,9.75,7.21,37.79,37.78,42.45,35.36,0,0,0,0,1.92,1.55,1.52,1.53,6,4,3,4,12,9,7,9,172,125,95,132,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.74,15.49,14.95,14.89,25.73,29.03,26.28,25.73,21.9,20.43,22.52,23.3
OF071822,Cage 3,3524256,Batch 1,Phase 1,3,9:10:24 AM,300,Open Field Zones.szm,Periphery,89.16,72.06,56.7,72.92,63,65,57,30,0,0,0,0,222.3,178.26,143.88,186.39,49.85,41.59,36.51,44.13,52.71,47.63,40.64,48.9,478,384,286,387,452,365,274,367,12.41,10.73,10.73,12.41,7,6,6,7,76.75,61.25,45.97,60.51,71,70,62,38,14.17,14.51,10.31,7.25,40.38,46.47,70.5,46.03,0,0,0,0,3.23,2.12,1.12,1.81,14,11,7,11,26,19,12,20,159,90,57,108,5,5,5,5,6,6,6,6,1.7,1.7,1.7,1.7,0,0,0,0,0,0,0,0,9.8,9.76,9.81,9.98,21.86,18.35,19.03,17.54,13.05,14.85,12.95,12.55
OF071822,Cage 3,3524256,Batch 1,Phase 1,3,9:10:24 AM,300,Open Field Zones.szm,Corner,64.25,56.45,47.31,56.72,28,25,26,14,3.25,3.25,3.25,3.25,60.33,44.39,25.51,34.85,11.75,8.89,5.08,6.67,8.89,3.81,2.54,2.54,232,182,124,175,211,163,109,156,16.44,16.36,16.36,16.36,10,10,10,10,47.81,40.09,30.95,40.36,39,34,33,24,5.47,6.17,4.61,2.81,255.32,,,,2,1,0,0,3.52,3.16,2.39,3.3,8,7,5,7,21,19,15,19,93,77,45,72,6,6,6,6,14,14,14,14,5.17,5.17,5.17,5.17,0,0,0,0,0,0,0,0,7.41,6.59,4.44,6.42,20.89,20.89,7.23,20.89,6.12,3.85,6.13,7.37
OF071822,Cage 3,3524256,Batch 1,Phase 1,3,9:10:24 AM,300,Open Field Zones.szm,Center,180.33,171.49,163.53,169.55,37,41,37,18,0.5,0.5,0.5,0.5,322.37,298.61,273.45,298.17,85.09,81.28,76.84,79.38,74.93,73.03,69.22,73.03,653,598,553,605,606,555,511,560,74.1,74.1,72.51,72.51,31,31,30,30,106.23,97.39,91.03,97.04,67,70,66,47,15.41,14.98,13.12,10.17,52.5,56.17,61.3,56.85,0,0,0,0,6.65,5.79,5.73,6.61,23,21,21,22,47,43,42,45,293,243,232,273,2,2,2,2,4,4,4,4,0.56,0.56,0.56,0.56,2,2,0,0,0,0,0,0,10.12,9.86,10.02,10.12,21.28,21.23,21.18,21.23,13.67,11.87,13.79,13.73
OF071822,Cage 3,3524256,Batch 1,Phase 1,4,9:15:24 AM,300,Open Field Zones.szm,Periphery,134.25,108.44,93.88,113.26,86,92,87,42,0,0,0,0,344.1,279.73,234.03,291.99,94.3,87.63,82.55,93.03,74.93,63.18,54.29,63.82,667,533,420,551,627,507,399,511,25.58,24.53,24.53,24.53,16,15,15,15,108.46,83.69,69.13,88.52,100,106,100,56,19.03,17.27,14.67,12.17,45.97,34.42,11.57,28.7,1,0,0,0,4.97,3.42,3.72,4.95,18,12,10,18,40,26,21,40,200,122,69,153,6,6,6,6,8,8,8,8,1.74,1.74,1.74,1.74,1,1,1,1,0,0,0,0,10.08,10.2,10.22,10.27,29.78,24.15,32.81,29.78,18.46,12.2,11.63,11.72
OF071822,Cage 3,3524256,Batch 1,Phase 1,4,9:15:24 AM,300,Open Field Zones.szm,Corner,126.72,115.44,101.95,117.14,38,40,45,21,3.25,3.25,3.25,3.25,119.94,87.93,53.89,79.38,18.1,13.02,6.35,7.62,26.04,19.05,11.43,16.51,370,288,214,293,347,270,196,271,41.22,41.22,40.18,41.22,22,22,21,22,85.5,74.22,61.78,75.92,60,62,65,43,12.28,15.88,12.34,8.61,105.71,,,,1,0,1,1,6.31,3.77,3.77,4.66,9,8,8,9,23,18,18,22,106,79,49,92,10,10,10,10,16,16,16,16,2.56,2.56,2.56,2.56,1,0,0,0,0,0,0,0,6.6,6.35,5.01,5.71,21.97,23.95,15.55,23.88,7.18,6.02,6.13,7.45
OF071822,Cage 3,3524256,Batch 1,Phase 1,4,9:15:24 AM,300,Open Field Zones.szm,Center,80.51,76.12,63.79,68.33,63,54,42,28,0.5,0.5,0.5,0.5,293.66,274.71,244.39,264.3,68.9,68.9,68.9,68.9,79.69,76.52,72.39,78.42,495,439,373,434,488,432,366,427,12.33,12.33,12.33,12.33,8,8,8,8,68.18,63.79,51.46,56,71,62,49,36,13.19,11.03,9.27,8.11,47.13,50,57.73,43.19,0,1,0,0,0.58,0.58,0.58,0.58,3,3,3,3,7,7,7,7,162,139,121,141,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,12.21,13.83,15.01,14.26,27.57,29.9,37.07,37.07,19.1,9.45,16.32,15.6
OF071822,Cage 4,3524474,Batch 1,Phase 1,1,9:01:04 AM,300,Open Field Zones.szm,Periphery,128.15,110.8,83.22,103.88,91,82,76,47,12.83,12.83,12.83,12.83,618.31,562.62,454.55,541.78,168.59,156.85,137.16,154.31,247.65,237.17,211.46,236.22,817,730,581,707,803,717,572,697,21.08,19.87,13.8,18.62,13,12,8,11,107.07,90.93,69.43,85.25,101,91,82,56,19.64,15.71,16.27,11.34,25.85,27.62,29.29,26.66,0,0,0,0,2.11,1.84,0.59,1.41,9,8,4,5,14,13,9,10,233,209,110,195,9,9,8,8,10,10,9,10,3,3,2.84,3,2,2,2,2,3,3,3,3,11.83,12.39,13.46,12.47,26.2,26.51,26.34,26.48,17.59,16.89,21.74,21.24
